protein_id,is_curated_GO,pctl_truncated,z_truncated,moderate_truncated,category_truncated,pctl_windowed_mean,z_windowed_mean,moderate_windowed_mean,category_windowed_mean,pctl_windowed_max,z_windowed_max,moderate_windowed_max,category_windowed_max,description,pctl_delta_mean,pctl_delta_max
XP_019072237.1,False,89.706,0.7762,False,NBS_LRR,88.203,0.7187,False,NBS_LRR,89.448,0.7542,False,NBS_LRR,XP_019072237.1 pentatricopeptide repeat-containing protein At5g55840 [Vitis vinifera],-1.503,-0.258
XP_059594434.1,False,94.259,0.7495,False,defense_signaling,93.616,0.7391,False,defense_signaling,94.001,0.7437,False,defense_signaling,XP_059594434.1 uncharacterized protein LOC100263199 isoform X2 [Vitis vinifera],-0.643,-0.258
XP_059594433.1,False,94.259,0.7495,False,defense_signaling,93.823,0.7418,False,defense_signaling,94.001,0.7437,False,defense_signaling,XP_059594433.1 uncharacterized protein LOC100263199 isoform X1 [Vitis vinifera],-0.436,-0.258
XP_019072238.1,False,89.706,0.7762,False,NBS_LRR,88.203,0.7187,False,NBS_LRR,89.448,0.7542,False,NBS_LRR,XP_019072238.1 pentatricopeptide repeat-containing protein At5g55840 [Vitis vinifera],-1.503,-0.258
XP_059590361.1,False,89.706,0.7762,False,NBS_LRR,88.203,0.7187,False,NBS_LRR,89.448,0.7542,False,NBS_LRR,XP_059590361.1 pentatricopeptide repeat-containing protein At5g55840 [Vitis vinifera],-1.503,-0.258
XP_010653802.1,False,94.989,0.76,False,defense_signaling,95.516,0.7667,False,defense_signaling,94.728,0.7543,False,defense_signaling,XP_010653802.1 DNA-directed RNA polymerase I subunit 1 [Vitis vinifera],0.527,-0.261
XP_059597604.1,False,99.476,1.7869,True,NBS_LRR,99.269,1.6852,True,NBS_LRR,99.215,1.6792,True,NBS_LRR,XP_059597604.1 putative disease resistance protein RGA4 [Vitis vinifera],-0.207,-0.261
XP_002274609.1,False,94.984,0.7599,False,defense_signaling,96.815,0.7894,False,defense_signaling,94.723,0.7542,False,defense_signaling,"XP_002274609.1 probable inactive ATP-dependent zinc metalloprotease FTSHI 5, chloroplastic [Vitis vinifera]",1.831,-0.261
XP_059597569.1,False,98.605,1.6617,False,NBS_LRR,98.356,1.5272,False,NBS_LRR,98.344,1.5364,False,NBS_LRR,XP_059597569.1 putative disease resistance RPP13-like protein 1 isoform X2 [Vitis vinifera],-0.249,-0.261
XP_059597567.1,False,98.605,1.6617,False,NBS_LRR,98.356,1.5272,False,NBS_LRR,98.344,1.5364,False,NBS_LRR,XP_059597567.1 putative disease resistance RPP13-like protein 1 isoform X2 [Vitis vinifera],-0.249,-0.261
XP_019079796.1,False,99.476,1.7869,True,NBS_LRR,99.269,1.6852,True,NBS_LRR,99.215,1.6792,True,NBS_LRR,XP_019079796.1 putative disease resistance protein RGA4 [Vitis vinifera],-0.207,-0.261
XP_019079791.1,False,99.476,1.7869,True,NBS_LRR,99.269,1.6852,True,NBS_LRR,99.215,1.6792,True,NBS_LRR,XP_019079791.1 putative disease resistance protein RGA4 [Vitis vinifera],-0.207,-0.261
XP_059597568.1,False,98.605,1.6617,False,NBS_LRR,98.356,1.5272,False,NBS_LRR,98.344,1.5364,False,NBS_LRR,XP_059597568.1 putative disease resistance RPP13-like protein 1 isoform X2 [Vitis vinifera],-0.249,-0.261
XP_059597571.1,False,98.605,1.6617,False,NBS_LRR,98.356,1.5272,False,NBS_LRR,98.344,1.5364,False,NBS_LRR,XP_059597571.1 putative disease resistance RPP13-like protein 1 isoform X2 [Vitis vinifera],-0.249,-0.261
XP_059597570.1,False,98.605,1.6617,False,NBS_LRR,98.356,1.5272,False,NBS_LRR,98.344,1.5364,False,NBS_LRR,XP_059597570.1 putative disease resistance RPP13-like protein 1 isoform X2 [Vitis vinifera],-0.249,-0.261
XP_019077763.1,False,85.275,0.8134,False,cell_death_HR,82.553,0.7572,False,cell_death_HR,85.014,0.8059,False,cell_death_HR,XP_019077763.1 protein REDUCED CHLOROPLAST COVERAGE 3 isoform X2 [Vitis vinifera],-2.722,-0.261
XP_010650327.1,False,94.966,0.7597,False,defense_signaling,88.6,0.7314,False,antimicrobial,94.704,0.7813,False,cell_death_HR,XP_010650327.1 uncharacterized protein LOC100255444 [Vitis vinifera],-6.366,-0.262
XP_010652786.1,False,94.273,0.7495,False,defense_signaling,93.901,0.7433,False,defense_signaling,94.01,0.7438,False,defense_signaling,XP_010652786.1 kinesin-like protein KIN-4A isoform X2 [Vitis vinifera],-0.372,-0.263
XP_010664436.1,False,95.063,0.7614,False,defense_signaling,86.466,0.6819,False,cell_death_HR,94.8,0.9565,False,cell_death_HR,XP_010664436.1 E3 ubiquitin-protein ligase UPL2 [Vitis vinifera],-8.597,-0.263
XP_059595698.1,False,91.741,0.9723,False,NBS_LRR,91.536,0.936,False,NBS_LRR,91.477,0.933,False,NBS_LRR,XP_059595698.1 receptor-like protein EIX1 [Vitis vinifera],-0.205,-0.264
XP_019077767.1,False,91.741,0.9723,False,NBS_LRR,91.536,0.936,False,NBS_LRR,91.477,0.933,False,NBS_LRR,XP_019077767.1 receptor-like protein EIX1 [Vitis vinifera],-0.205,-0.264
XP_059591428.1,False,92.959,0.8875,False,antimicrobial,95.464,1.0197,False,antimicrobial,92.695,0.9245,False,antimicrobial,XP_059591428.1 ABC transporter C family member 3-like [Vitis vinifera],2.505,-0.264
XP_059595697.1,False,91.741,0.9723,False,NBS_LRR,91.536,0.936,False,NBS_LRR,91.477,0.933,False,NBS_LRR,XP_059595697.1 receptor-like protein EIX1 [Vitis vinifera],-0.205,-0.264
XP_059595853.1,False,93.522,0.7396,False,defense_signaling,93.269,0.7344,False,defense_signaling,93.257,0.7339,False,defense_signaling,XP_059595853.1 uncharacterized protein LOC116803646 isoform X1 [Vitis vinifera],-0.253,-0.265
XP_010653585.1,False,93.644,0.7409,False,defense_signaling,86.785,0.6599,False,defense_signaling,93.378,0.7352,False,defense_signaling,XP_010653585.1 ethylene-insensitive protein 2.2 [Vitis vinifera],-6.859,-0.266
XP_010655113.1,False,92.203,1.0011,False,NBS_LRR,91.984,0.9632,False,NBS_LRR,91.937,0.9607,False,NBS_LRR,XP_010655113.1 receptor-like protein EIX2 [Vitis vinifera],-0.219,-0.266
XP_059592324.1,False,93.616,0.7405,False,defense_signaling,93.335,0.7354,False,defense_signaling,93.35,0.7347,False,defense_signaling,XP_059592324.1 protein PIR isoform X1 [Vitis vinifera],-0.281,-0.266
XP_002276399.1,False,93.644,0.7409,False,defense_signaling,86.785,0.6599,False,defense_signaling,93.378,0.7352,False,defense_signaling,XP_002276399.1 ethylene-insensitive protein 2.2 [Vitis vinifera],-6.859,-0.266
XP_059595008.1,False,93.644,0.7409,False,defense_signaling,86.785,0.6599,False,defense_signaling,93.378,0.7352,False,defense_signaling,XP_059595008.1 ethylene-insensitive protein 2.2 [Vitis vinifera],-6.859,-0.266
XP_059595005.1,False,93.644,0.7409,False,defense_signaling,86.785,0.6599,False,defense_signaling,93.378,0.7352,False,defense_signaling,XP_059595005.1 ethylene-insensitive protein 2.2 [Vitis vinifera],-6.859,-0.266
XP_059595007.1,False,93.644,0.7409,False,defense_signaling,86.785,0.6599,False,defense_signaling,93.378,0.7352,False,defense_signaling,XP_059595007.1 ethylene-insensitive protein 2.2 [Vitis vinifera],-6.859,-0.266
XP_059595006.1,False,93.644,0.7409,False,defense_signaling,86.785,0.6599,False,defense_signaling,93.378,0.7352,False,defense_signaling,XP_059595006.1 ethylene-insensitive protein 2.2 [Vitis vinifera],-6.859,-0.266
XP_010664916.2,False,93.594,0.7401,False,defense_signaling,93.562,0.7385,False,defense_signaling,93.328,0.7344,False,defense_signaling,XP_010664916.2 uncharacterized protein LOC104882599 [Vitis vinifera],-0.032,-0.266
XP_010649668.1,False,94.822,0.757,False,defense_signaling,71.028,0.5013,False,defense_signaling,94.554,0.7513,False,defense_signaling,XP_010649668.1 kinesin-like protein KIN-12C isoform X1 [Vitis vinifera],-23.794,-0.268
XP_010657085.1,False,93.289,0.7362,False,defense_signaling,95.691,0.7693,False,defense_signaling,93.02,0.7304,False,defense_signaling,XP_010657085.1 uncharacterized protein LOC100248975 isoform X1 [Vitis vinifera],2.402,-0.269
XP_002276624.2,False,94.778,0.7562,False,defense_signaling,93.414,0.7369,False,defense_signaling,94.509,0.7505,False,defense_signaling,XP_002276624.2 protein unc-13 homolog isoform X1 [Vitis vinifera],-1.364,-0.269
XP_059591874.1,False,94.795,0.7565,False,defense_signaling,70.767,0.4984,False,defense_signaling,94.526,0.7508,False,defense_signaling,XP_059591874.1 kinesin-like protein KIN-12D [Vitis vinifera],-24.028,-0.269
XP_059594546.1,False,94.768,0.7561,False,defense_signaling,89.459,0.6882,False,defense_signaling,94.499,0.7504,False,defense_signaling,XP_059594546.1 kinesin-like protein KIN-14B [Vitis vinifera],-5.309,-0.269
XP_010662436.1,False,93.101,1.0586,False,NBS_LRR,93.02,1.024,False,NBS_LRR,92.831,1.0155,False,NBS_LRR,XP_010662436.1 receptor-like protein EIX2 isoform X1 [Vitis vinifera],-0.081,-0.27
XP_059597333.1,False,96.618,0.9885,False,NBS_LRR,96.444,0.9861,False,NBS_LRR,96.348,0.9946,False,NBS_LRR,XP_059597333.1 probable leucine-rich repeat receptor-like protein kinase At1g35710 [Vitis vinifera],-0.174,-0.27
XP_010659873.1,False,93.252,0.7356,False,defense_signaling,83.023,0.6198,False,defense_signaling,92.981,0.7298,False,defense_signaling,XP_010659873.1 mediator of RNA polymerase II transcription subunit 14 [Vitis vinifera],-10.229,-0.271
XP_010649669.1,False,94.871,0.7578,False,defense_signaling,70.809,0.4987,False,defense_signaling,94.6,0.7521,False,defense_signaling,XP_010649669.1 kinesin-like protein KIN-12C isoform X2 [Vitis vinifera],-24.062,-0.271
XP_059597421.1,False,96.762,1.3719,False,NBS_LRR,96.55,1.285,False,NBS_LRR,96.49,1.2664,False,NBS_LRR,XP_059597421.1 putative disease resistance protein At3g14460 isoform X1 [Vitis vinifera],-0.212,-0.272
XP_059597418.1,False,96.762,1.3719,False,NBS_LRR,96.55,1.285,False,NBS_LRR,96.49,1.2664,False,NBS_LRR,XP_059597418.1 putative disease resistance protein At3g14460 isoform X1 [Vitis vinifera],-0.212,-0.272
XP_059597419.1,False,96.762,1.3719,False,NBS_LRR,96.55,1.285,False,NBS_LRR,96.49,1.2664,False,NBS_LRR,XP_059597419.1 putative disease resistance protein At3g14460 isoform X1 [Vitis vinifera],-0.212,-0.272
XP_059597420.1,False,96.762,1.3719,False,NBS_LRR,96.55,1.285,False,NBS_LRR,96.49,1.2664,False,NBS_LRR,XP_059597420.1 putative disease resistance protein At3g14460 isoform X1 [Vitis vinifera],-0.212,-0.272
XP_059597423.1,False,96.762,1.3719,False,NBS_LRR,96.55,1.285,False,NBS_LRR,96.49,1.2664,False,NBS_LRR,XP_059597423.1 putative disease resistance protein At3g14460 isoform X1 [Vitis vinifera],-0.212,-0.272
XP_059597422.1,False,96.762,1.3719,False,NBS_LRR,96.55,1.285,False,NBS_LRR,96.49,1.2664,False,NBS_LRR,XP_059597422.1 putative disease resistance protein At3g14460 isoform X1 [Vitis vinifera],-0.212,-0.272
XP_059597416.1,False,96.762,1.3719,False,NBS_LRR,96.55,1.285,False,NBS_LRR,96.49,1.2664,False,NBS_LRR,XP_059597416.1 putative disease resistance protein At3g14460 isoform X1 [Vitis vinifera],-0.212,-0.272
XP_059597424.1,False,96.762,1.3719,False,NBS_LRR,96.55,1.285,False,NBS_LRR,96.49,1.2664,False,NBS_LRR,XP_059597424.1 putative disease resistance protein At3g14460 isoform X1 [Vitis vinifera],-0.212,-0.272
XP_059597425.1,False,96.762,1.3719,False,NBS_LRR,96.55,1.285,False,NBS_LRR,96.49,1.2664,False,NBS_LRR,XP_059597425.1 putative disease resistance protein At3g14460 isoform X1 [Vitis vinifera],-0.212,-0.272
XP_059597417.1,False,96.762,1.3719,False,NBS_LRR,96.55,1.285,False,NBS_LRR,96.49,1.2664,False,NBS_LRR,XP_059597417.1 putative disease resistance protein At3g14460 isoform X1 [Vitis vinifera],-0.212,-0.272
XP_059597415.1,False,96.762,1.3719,False,NBS_LRR,96.55,1.285,False,NBS_LRR,96.49,1.2664,False,NBS_LRR,XP_059597415.1 putative disease resistance protein At3g14460 isoform X1 [Vitis vinifera],-0.212,-0.272
XP_010654554.1,False,94.494,0.7523,False,defense_signaling,94.416,0.7505,False,defense_signaling,94.221,0.7466,False,defense_signaling,XP_010654554.1 uncharacterized protein LOC100249600 [Vitis vinifera],-0.078,-0.273
XP_059595969.1,False,93.154,0.7339,False,defense_signaling,96.945,0.8108,False,antimicrobial,92.881,0.8857,False,antimicrobial,XP_059595969.1 callose synthase 11-like [Vitis vinifera],3.791,-0.273
XP_059595968.1,False,93.154,0.7339,False,defense_signaling,96.945,0.8108,False,antimicrobial,92.881,0.8857,False,antimicrobial,XP_059595968.1 callose synthase 11-like [Vitis vinifera],3.791,-0.273
XP_010659950.1,False,93.121,0.7334,False,defense_signaling,92.841,0.7281,False,defense_signaling,92.846,0.7276,False,defense_signaling,XP_010659950.1 uncharacterized protein LOC100264068 isoform X1 [Vitis vinifera],-0.28,-0.275
XP_002274051.1,False,91.787,0.9244,False,antimicrobial,91.322,0.9139,False,antimicrobial,91.512,0.9178,False,antimicrobial,XP_002274051.1 DNA-directed RNA polymerase II subunit RPB2 [Vitis vinifera],-0.465,-0.275
XP_059595744.1,False,92.811,1.0382,False,NBS_LRR,92.58,0.995,False,NBS_LRR,92.535,0.9968,False,NBS_LRR,XP_059595744.1 receptor-like protein EIX1 isoform X2 [Vitis vinifera],-0.231,-0.276
XP_059592325.1,False,93.419,0.738,False,defense_signaling,93.092,0.7314,False,defense_signaling,93.143,0.7322,False,defense_signaling,XP_059592325.1 protein PIR isoform X2 [Vitis vinifera],-0.327,-0.276
XP_010656443.1,False,93.295,0.7362,False,defense_signaling,94.907,0.7582,False,defense_signaling,93.017,0.7304,False,defense_signaling,XP_010656443.1 uncharacterized protein LOC100256021 isoform X3 [Vitis vinifera],1.612,-0.278
XP_059592730.1,False,93.072,0.733,False,defense_signaling,92.486,0.7237,False,defense_signaling,92.794,0.7272,False,defense_signaling,XP_059592730.1 importin beta-like SAD2 homolog isoform X1 [Vitis vinifera],-0.586,-0.278
XP_019077766.1,False,91.942,0.9842,False,NBS_LRR,91.731,0.9479,False,NBS_LRR,91.664,0.945,False,NBS_LRR,XP_019077766.1 receptor-like protein EIX1 [Vitis vinifera],-0.211,-0.278
XP_019078592.1,False,93.295,0.7362,False,defense_signaling,94.907,0.7582,False,defense_signaling,93.017,0.7304,False,defense_signaling,XP_019078592.1 uncharacterized protein LOC100256021 isoform X3 [Vitis vinifera],1.612,-0.278
XP_010649670.1,False,94.631,0.7539,False,defense_signaling,70.132,0.4921,False,defense_signaling,94.352,0.7482,False,defense_signaling,XP_010649670.1 kinesin-like protein KIN-12C isoform X3 [Vitis vinifera],-24.499,-0.279
XP_019073214.1,False,99.249,1.7647,True,NBS_LRR,99.254,1.681,True,NBS_LRR,98.969,1.6514,False,NBS_LRR,XP_019073214.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],0.005,-0.28
XP_002267766.1,False,92.673,0.7308,False,antimicrobial,92.713,0.8821,False,antimicrobial,92.393,0.8848,False,antimicrobial,XP_002267766.1 DExH-box ATP-dependent RNA helicase DExH15 chloroplastic [Vitis vinifera],0.04,-0.28
XP_002266505.1,False,91.952,0.9276,False,antimicrobial,93.286,0.9562,False,antimicrobial,91.672,0.9211,False,antimicrobial,XP_002266505.1 ABC transporter B family member 1 [Vitis vinifera],1.334,-0.28
XP_019082167.1,False,82.878,0.7629,False,cell_death_HR,82.548,0.7572,False,cell_death_HR,82.593,0.755,False,cell_death_HR,XP_019082167.1 zinc finger protein BRUTUS isoform X3 [Vitis vinifera],-0.33,-0.285
XP_059598206.1,False,54.447,0.263,False,cell_death_HR,27.419,-0.1345,False,defense_signaling,54.162,0.2515,False,cell_death_HR,XP_059598206.1 protein RNA-directed DNA methylation 3 isoform X2 [Vitis vinifera],-27.028,-0.285
XP_059598448.1,False,93.01,0.7321,False,defense_signaling,92.87,0.7285,False,defense_signaling,92.725,0.7263,False,defense_signaling,XP_059598448.1 uncharacterized protein LOC100264068 isoform X2 [Vitis vinifera],-0.14,-0.285
XP_002268371.1,False,92.414,0.9388,False,antimicrobial,91.828,0.9714,False,cell_death_HR,92.128,0.9323,False,antimicrobial,XP_002268371.1 cleavage and polyadenylation specificity factor subunit 1 isoform X2 [Vitis vinifera],-0.586,-0.286
XP_059590838.1,False,84.392,0.7949,False,cell_death_HR,74.623,0.6164,False,cell_death_HR,84.106,0.7872,False,cell_death_HR,XP_059590838.1 retrovirus-related Pol polyprotein from transposon RE1 isoform X3 [Vitis vinifera],-9.769,-0.286
XP_059595270.1,False,92.981,0.7317,False,defense_signaling,94.219,0.7754,False,antimicrobial,92.695,0.7944,False,antimicrobial,XP_059595270.1 pre-mRNA-splicing factor prp12 isoform X1 [Vitis vinifera],1.238,-0.286
XP_010648467.1,False,93.006,0.732,False,defense_signaling,92.922,0.7291,False,defense_signaling,92.72,0.7262,False,defense_signaling,XP_010648467.1 DDB1- and CUL4-associated factor homolog 1 [Vitis vinifera],-0.084,-0.286
XP_059599304.1,False,92.414,0.9388,False,antimicrobial,91.828,0.9714,False,cell_death_HR,92.128,0.9323,False,antimicrobial,XP_059599304.1 cleavage and polyadenylation specificity factor subunit 1 isoform X2 [Vitis vinifera],-0.586,-0.286
XP_059597093.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_059597093.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_019080947.1,False,83.096,0.7675,False,cell_death_HR,72.23,0.5704,False,cell_death_HR,82.808,0.7596,False,cell_death_HR,XP_019080947.1 formin-like protein 14 [Vitis vinifera],-10.866,-0.288
XP_059597085.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_059597085.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_059597086.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_059597086.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_059597087.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_059597087.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_059597088.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_059597088.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_059597089.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_059597089.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_059597090.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_059597090.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_059597091.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_059597091.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_059597092.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_059597092.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_010665430.1,False,83.096,0.7675,False,cell_death_HR,72.23,0.5704,False,cell_death_HR,82.808,0.7596,False,cell_death_HR,XP_010665430.1 formin-like protein 14 [Vitis vinifera],-10.866,-0.288
XP_059597094.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_059597094.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_010657753.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_010657753.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_010657746.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_010657746.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_019079221.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_019079221.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_019079224.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_019079224.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_019079226.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_019079226.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_019079227.1,False,98.03,1.5551,False,NBS_LRR,97.513,1.4261,False,NBS_LRR,97.742,1.4213,False,NBS_LRR,XP_019079227.1 putative disease resistance RPP13-like protein 1 isoform X1 [Vitis vinifera],-0.517,-0.288
XP_010661185.1,False,99.817,1.8282,True,NBS_LRR,99.724,1.7398,True,NBS_LRR,99.526,1.7308,True,NBS_LRR,XP_010661185.1 disease resistance protein RGA2 isoform X2 [Vitis vinifera],-0.093,-0.291
XP_019081676.1,False,92.548,0.9409,False,antimicrobial,90.53,0.9199,False,cell_death_HR,92.257,0.9344,False,antimicrobial,XP_019081676.1 cleavage and polyadenylation specificity factor subunit 1 isoform X3 [Vitis vinifera],-2.018,-0.291
XP_019081674.1,False,92.548,0.9409,False,antimicrobial,90.519,0.9336,False,cell_death_HR,92.257,0.9344,False,antimicrobial,XP_019081674.1 cleavage and polyadenylation specificity factor subunit 1 isoform X1 [Vitis vinifera],-2.029,-0.291
XP_002275171.2,False,99.817,1.8282,True,NBS_LRR,99.776,1.7488,True,NBS_LRR,99.526,1.7308,True,NBS_LRR,XP_002275171.2 disease resistance protein RGA2 isoform X1 [Vitis vinifera],-0.041,-0.291
XP_019081675.1,False,92.548,0.9409,False,antimicrobial,90.519,0.9336,False,cell_death_HR,92.257,0.9344,False,antimicrobial,XP_019081675.1 cleavage and polyadenylation specificity factor subunit 1 isoform X1 [Vitis vinifera],-2.029,-0.291
XP_010659502.1,False,97.44,1.4873,False,NBS_LRR,98.066,1.4827,False,NBS_LRR,97.148,1.3685,False,NBS_LRR,XP_010659502.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.626,-0.292
XP_010659498.1,False,97.44,1.4873,False,NBS_LRR,98.066,1.4827,False,NBS_LRR,97.148,1.3685,False,NBS_LRR,XP_010659498.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.626,-0.292
XP_059597791.1,False,97.44,1.4873,False,NBS_LRR,98.066,1.4827,False,NBS_LRR,97.148,1.3685,False,NBS_LRR,XP_059597791.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.626,-0.292
XP_059597792.1,False,97.44,1.4873,False,NBS_LRR,98.066,1.4827,False,NBS_LRR,97.148,1.3685,False,NBS_LRR,XP_059597792.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.626,-0.292
XP_019079864.1,False,97.44,1.4873,False,NBS_LRR,98.066,1.4827,False,NBS_LRR,97.148,1.3685,False,NBS_LRR,XP_019079864.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.626,-0.292
XP_019079863.1,False,97.44,1.4873,False,NBS_LRR,98.066,1.4827,False,NBS_LRR,97.148,1.3685,False,NBS_LRR,XP_019079863.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.626,-0.292
XP_002271822.3,False,97.44,1.4873,False,NBS_LRR,98.066,1.4827,False,NBS_LRR,97.148,1.3685,False,NBS_LRR,XP_002271822.3 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.626,-0.292
XP_059593154.1,False,42.782,0.1719,False,defense_signaling,43.156,0.1745,False,defense_signaling,42.489,0.1638,False,defense_signaling,XP_059593154.1 uncharacterized protein LOC100268093 isoform X5 [Vitis vinifera],0.374,-0.293
XP_059592263.1,False,82.62,0.7577,False,cell_death_HR,79.779,0.7044,False,cell_death_HR,82.324,0.7497,False,cell_death_HR,XP_059592263.1 formin-like protein 18 isoform X2 [Vitis vinifera],-2.841,-0.296
XP_010649658.1,False,77.689,0.5687,False,defense_signaling,77.078,0.5597,False,defense_signaling,77.393,0.5622,False,defense_signaling,XP_010649658.1 DEAD-box ATP-dependent RNA helicase 46 isoform X1 [Vitis vinifera],-0.611,-0.296
XP_059592722.1,False,77.689,0.5687,False,defense_signaling,77.078,0.5597,False,defense_signaling,77.393,0.5622,False,defense_signaling,XP_059592722.1 DEAD-box ATP-dependent RNA helicase 46 isoform X1 [Vitis vinifera],-0.611,-0.296
XP_019075595.1,False,77.689,0.5687,False,defense_signaling,77.078,0.5597,False,defense_signaling,77.393,0.5622,False,defense_signaling,XP_019075595.1 DEAD-box ATP-dependent RNA helicase 46 isoform X1 [Vitis vinifera],-0.611,-0.296
XP_059592262.1,False,82.62,0.7577,False,cell_death_HR,78.766,0.6863,False,cell_death_HR,82.324,0.7497,False,cell_death_HR,XP_059592262.1 formin-like protein 18 isoform X1 [Vitis vinifera],-3.854,-0.296
XP_059592264.1,False,82.62,0.7577,False,cell_death_HR,82.469,0.7548,False,cell_death_HR,82.324,0.7497,False,cell_death_HR,XP_059592264.1 formin-like protein 18 isoform X3 [Vitis vinifera],-0.151,-0.296
XP_059597966.1,False,98.573,1.6488,False,NBS_LRR,98.048,1.48,False,NBS_LRR,98.277,1.5222,False,NBS_LRR,XP_059597966.1 putative disease resistance protein At3g14460 [Vitis vinifera],-0.525,-0.296
XP_010649657.1,False,77.689,0.5687,False,defense_signaling,77.078,0.5597,False,defense_signaling,77.393,0.5622,False,defense_signaling,XP_010649657.1 DEAD-box ATP-dependent RNA helicase 46 isoform X1 [Vitis vinifera],-0.611,-0.296
XP_010660414.1,False,78.829,0.5805,False,defense_signaling,78.994,0.5791,False,defense_signaling,78.532,0.574,False,defense_signaling,XP_010660414.1 uncharacterized protein LOC100265120 [Vitis vinifera],0.165,-0.297
XP_010658320.1,False,78.551,0.5779,False,defense_signaling,63.061,0.4175,False,defense_signaling,78.254,0.5714,False,defense_signaling,XP_010658320.1 uncharacterized protein LOC100254715 [Vitis vinifera],-15.49,-0.297
XP_010662726.1,False,52.547,0.2987,False,defense_signaling,52.542,0.2969,False,defense_signaling,52.249,0.2917,False,defense_signaling,XP_010662726.1 uncharacterized protein LOC100264485 isoform X2 [Vitis vinifera],-0.005,-0.298
XP_002285403.4,False,77.919,0.5715,False,defense_signaling,76.848,0.5577,False,defense_signaling,77.621,0.5649,False,defense_signaling,XP_002285403.4 protein unc-13 homolog [Vitis vinifera],-1.071,-0.298
XP_010663903.1,False,78.303,0.5754,False,defense_signaling,75.357,0.572,False,antimicrobial,78.005,0.6328,False,antimicrobial,XP_010663903.1 uncharacterized protein LOC100255247 [Vitis vinifera],-2.946,-0.298
